,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date
1126,HK.14136,中移汇丰七六购B.C,5000,WARRANT,CALL,HK.00941,2016-11-09
1127,HK.14138,中芯麦银九四购B.C,500,WARRANT,CALL,HK.00981,2016-11-09
1128,HK.14139,渣打麦银七七购B.C,500,WARRANT,CALL,HK.02888,2016-11-09
1129,HK.14140,夏三法兴七七购A.C,2000,WARRANT,CALL,HK.03188,2016-11-09
1130,HK.14145,新濠摩通七乙购A.C,10000,WARRANT,CALL,HK.00200,2016-11-09
1131,HK.14148,A中高盛七五购A.C,100,WARRANT,CALL,HK.02823,2016-11-10
1132,HK.14149,海油瑞银八五购B.C,10000,WARRANT,CALL,HK.00883,2016-11-10
1133,HK.14154,腾讯海通七七购B.C,1000,WARRANT,CALL,HK.00700,2017-04-21
1134,HK.14156,腾讯麦银七六购C.C,1000,WARRANT,CALL,HK.00700,2016-11-10
1135,HK.14157,金隅汇丰八乙购A.C,10000,WARRANT,CALL,HK.02009,2017-04-21
1136,HK.14158,港交汇丰七六购A.C,10000,WARRANT,CALL,HK.00388,2016-11-10
1137,HK.14159,港交汇丰七九沽C.P,10000,WARRANT,PUT,HK.00388,2016-11-10
1138,HK.14160,腾讯汇丰七十沽A.P,10000,WARRANT,PUT,HK.00700,2016-11-10
1139,HK.14161,平安汇丰七八购A.C,5000,WARRANT,CALL,HK.02318,2017-04-21
1140,HK.14162,中化麦银七八购A.C,2000,WARRANT,CALL,HK.00386,2016-11-10
1141,HK.14163,长汽汇丰七六购A.C,500,WARRANT,CALL,HK.02333,2016-11-11
1142,HK.14165,中移法兴七七沽B.P,5000,WARRANT,PUT,HK.00941,2016-11-11
1143,HK.14166,平安汇丰七十购A.C,5000,WARRANT,CALL,HK.02318,2017-04-21
1144,HK.14167,吉利法兴七十购A.C,5000,WARRANT,CALL,HK.00175,2016-11-11
1145,HK.14170,旺旺麦银八一购A.C,1000,WARRANT,CALL,HK.00151,2016-11-11
1146,HK.14171,南中瑞银八九购A.C,2000,WARRANT,CALL,HK.02822,2014-08-20
1147,HK.14173,中移汇丰七十购A.C,5000,WARRANT,CALL,HK.00941,2017-04-21
1148,HK.14174,恒安麦银八三购A.C,5000,WARRANT,CALL,HK.01044,2016-11-11
1149,HK.14175,恒指汇丰七十购B.C,10000,WARRANT,CALL,HK.800000,2017-04-21
1150,HK.14176,中寿麦银八七购A.C,10000,WARRANT,CALL,HK.02628,2016-11-11
1151,HK.14177,中信麦银七乙购B.C,1000,WARRANT,CALL,HK.00267,2016-11-11
1152,HK.14182,港交麦银七甲购B.C,1000,WARRANT,CALL,HK.00388,2017-04-21
1153,HK.14186,中兴海通七九购A.C,2000,WARRANT,CALL,HK.00763,2016-11-14
1154,HK.14188,华福海通七六购A.C,2000,WARRANT,CALL,HK.00816,2016-11-14
1155,HK.14189,广药海通七六购A.C,20000,WARRANT,CALL,HK.00874,2016-11-14
1156,HK.14190,凤医海通七六购A.C,5000,WARRANT,CALL,HK.01515,2016-11-14
1157,HK.14192,周福海通八乙购A.C,2000,WARRANT,CALL,HK.01929,2016-11-14
1158,HK.14193,海尔麦银八三购A.C,10000,WARRANT,CALL,HK.01169,2017-04-21
1159,HK.14194,动向海通七八购A.C,1000,WARRANT,CALL,HK.03818,2016-11-14
1160,HK.14195,新保麦银八三购A.C,1000,WARRANT,CALL,HK.01336,2017-04-21
1161,HK.14200,京机麦银八八购A.C,20000,WARRANT,CALL,HK.00694,2017-04-21
1162,HK.14202,腾讯海通七甲购B.C,10000,WARRANT,CALL,HK.00700,2016-11-14
1163,HK.14204,新发法兴七六购A.C,1000,WARRANT,CALL,HK.00017,2016-11-14
1164,HK.14206,中行汇丰七九购A.C,1000,WARRANT,CALL,HK.03988,2016-11-14
1165,HK.14207,中银汇丰七乙购A.C,5000,WARRANT,CALL,HK.02388,2016-11-14
1166,HK.14208,中移瑞信七十购B.C,5000,WARRANT,CALL,HK.00941,2017-04-21
1167,HK.14209,盈富海通七乙购A.C,5000,WARRANT,CALL,HK.02800,2016-11-14
1168,HK.14211,新地法兴七六购A.C,10000,WARRANT,CALL,HK.00016,2016-11-14
1169,HK.14212,新地法兴七六沽B.P,10000,WARRANT,PUT,HK.00016,2016-11-14
1170,HK.14214,广药麦银七九购A.C,20000,WARRANT,CALL,HK.00874,2016-11-14
1171,HK.14216,中兴麦银七甲购A.C,2000,WARRANT,CALL,HK.00763,2016-11-14
1172,HK.14217,汇丰瑞信七八购C.C,4000,WARRANT,CALL,HK.00005,2017-04-21
1173,HK.14220,腾讯瑞信七甲购B.C,10000,WARRANT,CALL,HK.00700,2017-04-21
1174,HK.14221,新发瑞信七八购A.C,1000,WARRANT,CALL,HK.00017,2017-04-21
1175,HK.14222,神华瑞信七十购A.C,5000,WARRANT,CALL,HK.01088,2016-11-14
1176,HK.14228,中寿高盛七八购A.C,10000,WARRANT,CALL,HK.02628,2016-11-14
1177,HK.14230,中信渣打七乙购A.C,1000,WARRANT,CALL,HK.00267,2014-03-06
1178,HK.14231,恒地摩通七七购A.C,10000,WARRANT,CALL,HK.00012,2016-11-14
1179,HK.14232,兖煤瑞信七甲购A.C,2000,WARRANT,CALL,HK.01171,2017-04-21
1180,HK.14234,新发摩通七七购A.C,1000,WARRANT,CALL,HK.00017,2016-11-14
1181,HK.14235,中兴摩通七乙购A.C,2000,WARRANT,CALL,HK.00763,2016-11-14
1182,HK.14236,恒指瑞银七五购B.C,10000,WARRANT,CALL,HK.800000,2016-11-15
1183,HK.14237,恒指瑞银七六购A.C,10000,WARRANT,CALL,HK.800000,2016-11-15
1184,HK.14238,腾讯法兴八四沽A.P,10000,WARRANT,PUT,HK.00700,2016-11-15
1185,HK.14239,腾讯法兴七甲沽C.P,10000,WARRANT,PUT,HK.00700,2016-11-15
1186,HK.14240,A中法巴七八购A.C,100,WARRANT,CALL,HK.02823,2016-11-15
1187,HK.14241,平安法巴七十购A.C,5000,WARRANT,CALL,HK.02318,2016-11-15
1188,HK.14242,中寿法巴七十购A.C,10000,WARRANT,CALL,HK.02628,2016-11-15
1189,HK.14243,中移法巴七十购A.C,5000,WARRANT,CALL,HK.00941,2016-11-15
1190,HK.14244,中移麦银七六购B.C,5000,WARRANT,CALL,HK.00941,2016-11-15
1191,HK.14245,港交麦银七六购B.C,1000,WARRANT,CALL,HK.00388,2016-11-15
1192,HK.14246,新地汇丰七五购A.C,10000,WARRANT,CALL,HK.00016,2016-11-15
1193,HK.14248,中兴瑞信七十购A.C,2000,WARRANT,CALL,HK.00763,2016-11-15
1194,HK.14250,中证麦银七九购A.C,5000,WARRANT,CALL,HK.06030,2016-11-15
1195,HK.14252,恒地麦银七十购A.C,10000,WARRANT,CALL,HK.00012,2016-11-15
1196,HK.14255,金隅摩通八乙购A.C,1000,WARRANT,CALL,HK.02009,2017-04-21
1197,HK.14256,港交高盛八一购A.C,10000,WARRANT,CALL,HK.00388,2017-04-21
1198,HK.14258,友邦法兴七六购C.C,2000,WARRANT,CALL,HK.01299,2016-11-16
1199,HK.14259,中移高盛七七购D.C,5000,WARRANT,CALL,HK.00941,2017-04-21
1200,HK.14260,汇丰高盛七九购C.C,4000,WARRANT,CALL,HK.00005,2017-04-21
1201,HK.14261,信行法兴七七购A.C,1000,WARRANT,CALL,HK.00998,2016-11-16
1202,HK.14262,恒指法兴七五沽C.P,10000,WARRANT,PUT,HK.800000,2016-11-16
1203,HK.14263,恒指瑞银七五沽C.P,10000,WARRANT,PUT,HK.800000,2016-11-16
1204,HK.14264,腾讯高盛七八购D.C,10000,WARRANT,CALL,HK.00700,2017-04-21
1205,HK.14266,友邦瑞银七六购A.C,2000,WARRANT,CALL,HK.01299,2016-11-16
1206,HK.14269,汇丰高盛七八购B.C,4000,WARRANT,CALL,HK.00005,2017-04-21
1207,HK.14270,工行高盛七九购A.C,1000,WARRANT,CALL,HK.01398,2017-04-21
1208,HK.14272,恒指摩通七六购C.C,10000,WARRANT,CALL,HK.800000,2016-11-16
1209,HK.14274,中行高盛七九购C.C,1000,WARRANT,CALL,HK.03988,2017-04-21
1210,HK.14276,恒指摩通七七购A.C,10000,WARRANT,CALL,HK.800000,2016-11-16
1211,HK.14277,友邦摩通七六购A.C,2000,WARRANT,CALL,HK.01299,2016-11-16
1212,HK.14278,恒指高盛八三购A.C,10000,WARRANT,CALL,HK.800000,2017-04-21
1213,HK.14280,中寿摩通七乙购B.C,10000,WARRANT,CALL,HK.02628,2016-11-16
1214,HK.14282,恒指高盛七十购B.C,10000,WARRANT,CALL,HK.800000,2017-04-21
1215,HK.14283,恒指高盛七八沽F.P,10000,WARRANT,PUT,HK.800000,2017-04-21
1216,HK.14284,平安摩通七六购C.C,5000,WARRANT,CALL,HK.02318,2016-11-16
1217,HK.14285,渣打摩通七六购B.C,500,WARRANT,CALL,HK.02888,2016-11-16
1218,HK.14286,长和法兴七七购A.C,50000,WARRANT,CALL,HK.00001,2014-03-07
1219,HK.14288,海通法兴七乙购A.C,400,WARRANT,CALL,HK.06837,2017-04-24
1220,HK.14291,恒指摩通七六购D.C,10000,WARRANT,CALL,HK.800000,2016-11-16
1221,HK.14292,保协摩通七八购B.C,1000,WARRANT,CALL,HK.03800,2016-11-16
1222,HK.14294,腾讯麦银七六沽D.P,1000,WARRANT,PUT,HK.00700,2016-11-17
1223,HK.14295,腾讯麦银七六购E.C,1000,WARRANT,CALL,HK.00700,2016-11-17
1224,HK.14296,中寿法兴七乙沽B.P,10000,WARRANT,PUT,HK.02628,2016-11-17
1225,HK.14297,中企法兴七六沽B.P,10000,WARRANT,PUT,HK.800100,2016-11-17
1226,HK.14298,恒指法兴七七沽B.P,10000,WARRANT,PUT,HK.800000,2016-11-17
1227,HK.14299,腾讯法兴七九购C.C,1000,WARRANT,CALL,HK.00700,2017-04-24
1228,HK.14300,恒指法兴七五沽D.P,10000,WARRANT,PUT,HK.800000,2016-11-17
1229,HK.14301,汇丰法兴七六沽A.P,4000,WARRANT,PUT,HK.00005,2016-11-17
1230,HK.14303,比迪汇丰七乙购A.C,5000,WARRANT,CALL,HK.01211,2016-11-17
1231,HK.14304,腾讯法巴七乙购B.C,10000,WARRANT,CALL,HK.00700,2017-04-24
1232,HK.14305,腾讯法巴八八购B.C,10000,WARRANT,CALL,HK.00700,2017-04-24
1233,HK.14306,建行法兴七六购A.C,1000,WARRANT,CALL,HK.00939,2016-11-17
1234,HK.14307,中移法兴七六购A.C,5000,WARRANT,CALL,HK.00941,2016-11-17
1235,HK.14308,铁建法兴七乙购A.C,5000,WARRANT,CALL,HK.01186,2016-11-17
1236,HK.14309,汇丰瑞信七八购A.C,4000,WARRANT,CALL,HK.00005,2016-11-17
1237,HK.14312,汇丰法兴七八购A.C,4000,WARRANT,CALL,HK.00005,2016-11-17
1238,HK.14314,夏三法兴八五购A.C,2000,WARRANT,CALL,HK.03188,2017-04-24
1239,HK.14315,中铝摩通七六购A.C,2000,WARRANT,CALL,HK.02600,2016-11-17
1240,HK.14316,腾讯法兴七甲沽D.P,10000,WARRANT,PUT,HK.00700,2017-04-24
1241,HK.14318,腾讯麦银八八购A.C,10000,WARRANT,CALL,HK.00700,2017-04-24
1242,HK.14319,海螺摩通七七购A.C,5000,WARRANT,CALL,HK.00914,2016-11-17
1243,HK.14320,国材摩通七六购A.C,2000,WARRANT,CALL,HK.03323,2016-11-17
1244,HK.14321,中冶摩通七八购A.C,1000,WARRANT,CALL,HK.01618,2016-11-17
1245,HK.14322,银河中银七五购B.C,10000,WARRANT,CALL,HK.00027,2016-11-18
1246,HK.14323,吉利中银七十购A.C,5000,WARRANT,CALL,HK.00175,2016-11-18
1247,HK.14324,腾讯中银七六购D.C,10000,WARRANT,CALL,HK.00700,2016-11-18
1248,HK.14325,港交麦银七甲购C.C,1000,WARRANT,CALL,HK.00388,2017-04-24
1249,HK.14332,腾讯中银七八购C.C,1000,WARRANT,CALL,HK.00700,2017-04-24
1250,HK.14333,中铝法兴七六购A.C,2000,WARRANT,CALL,HK.02600,2016-11-18
1251,HK.14334,中联法兴七七购A.C,2000,WARRANT,CALL,HK.00762,2016-11-18
1252,HK.14335,江铜法兴七乙购B.C,10000,WARRANT,CALL,HK.00358,2016-11-18
1253,HK.14338,腾讯瑞银七十购D.C,10000,WARRANT,CALL,HK.00700,2017-04-24
1254,HK.14339,江铜汇丰七六购A.C,10000,WARRANT,CALL,HK.00358,2016-11-18
1255,HK.14340,渣打汇丰七六购C.C,500,WARRANT,CALL,HK.02888,2016-11-18
1256,HK.14341,江铜摩通七六购A.C,10000,WARRANT,CALL,HK.00358,2016-11-18
1257,HK.14342,腾讯麦银七六购F.C,1000,WARRANT,CALL,HK.00700,2016-11-18
1258,HK.14343,比迪麦银七六沽A.P,5000,WARRANT,PUT,HK.01211,2016-11-18
1259,HK.14347,恒H法兴七六购B.C,2000,WARRANT,CALL,HK.02828,2016-11-18
1260,HK.14348,腾讯瑞银七八购B.C,10000,WARRANT,CALL,HK.00700,2017-04-24
1261,HK.14349,建行瑞信七七购A.C,1000,WARRANT,CALL,HK.00939,2016-11-18
1262,HK.14351,金软瑞银七甲购A.C,10000,WARRANT,CALL,HK.03888,2017-04-24
1263,HK.14352,中化瑞信七六购A.C,2000,WARRANT,CALL,HK.00386,2016-11-18
1264,HK.14354,中险瑞信七六购A.C,2000,WARRANT,CALL,HK.02328,2016-11-18
1265,HK.14355,银河瑞信七五购A.C,10000,WARRANT,CALL,HK.00027,2016-11-18
1266,HK.14359,腾讯瑞银七九沽C.P,10000,WARRANT,PUT,HK.00700,2017-04-24
1267,HK.14361,友邦高盛七五购A.C,2000,WARRANT,CALL,HK.01299,2016-11-18
1268,HK.14363,中移高盛七五购A.C,5000,WARRANT,CALL,HK.00941,2016-11-18
1269,HK.14366,新地渣打七十购A.C,10000,WARRANT,CALL,HK.00016,2014-03-11
1270,HK.14367,汇丰高盛七六购A.C,4000,WARRANT,CALL,HK.00005,2016-11-18
1271,HK.14369,中移瑞银七八购A.C,5000,WARRANT,CALL,HK.00941,2017-04-24
1272,HK.14370,腾讯摩通七甲沽B.P,10000,WARRANT,PUT,HK.00700,2017-04-24
1273,HK.14371,腾讯高盛七八购E.C,1000,WARRANT,CALL,HK.00700,2017-04-24
1274,HK.14372,中行高盛七五购C.C,1000,WARRANT,CALL,HK.03988,2016-11-18
1275,HK.14373,腾讯摩通七六购C.C,10000,WARRANT,CALL,HK.00700,2016-11-21
1276,HK.14374,联想高盛七八购A.C,2000,WARRANT,CALL,HK.00992,2017-04-24
1277,HK.14375,建行高盛七十购A.C,1000,WARRANT,CALL,HK.00939,2017-04-24
1278,HK.14376,腾讯瑞信七七购C.C,10000,WARRANT,CALL,HK.00700,2016-11-21
1279,HK.14378,腾讯瑞信七六购C.C,10000,WARRANT,CALL,HK.00700,2016-11-21
1280,HK.14379,海螺法兴七八购A.C,5000,WARRANT,CALL,HK.00914,2016-11-21
1281,HK.14380,国材法兴七七购A.C,2000,WARRANT,CALL,HK.03323,2016-11-21
1282,HK.14381,腾讯法兴七九购A.C,10000,WARRANT,CALL,HK.00700,2016-11-21
1283,HK.14382,腾讯中银七九沽D.P,10000,WARRANT,PUT,HK.00700,2017-04-25
1284,HK.14384,建行汇丰七八购A.C,1000,WARRANT,CALL,HK.00939,2016-11-21
1285,HK.14385,吉利中银七八购C.C,5000,WARRANT,CALL,HK.00175,2017-04-25
1286,HK.14386,中油汇丰七六购A.C,2000,WARRANT,CALL,HK.00857,2016-11-21
1287,HK.14387,比迪麦银七六购B.C,5000,WARRANT,CALL,HK.01211,2016-11-21
1288,HK.14388,昆能麦银七十购A.C,2000,WARRANT,CALL,HK.00135,2016-11-21
1289,HK.14390,吉利中银七乙购B.C,50000,WARRANT,CALL,HK.00175,2017-04-25
1290,HK.14393,长和法兴七七购B.C,5000,WARRANT,CALL,HK.00001,2016-11-21
1291,HK.14394,长和法兴七六沽A.P,5000,WARRANT,PUT,HK.00001,2016-11-21
1292,HK.14395,南中中银七乙购A.C,200,WARRANT,CALL,HK.02822,2017-04-25
1293,HK.14396,中油法兴七七购A.C,2000,WARRANT,CALL,HK.00857,2016-11-21
1294,HK.14398,中兴法兴七八购A.C,2000,WARRANT,CALL,HK.00763,2016-11-21
1295,HK.14399,南中法兴七六沽A.P,200,WARRANT,PUT,HK.02822,2016-11-21
1296,HK.14400,A中中银七九购A.C,100,WARRANT,CALL,HK.02823,2017-04-25
1297,HK.14401,A中法兴七六沽B.P,100,WARRANT,PUT,HK.02823,2016-11-21
1298,HK.14402,盈富中银八七购A.C,5000,WARRANT,CALL,HK.02800,2017-04-25
1299,HK.14404,太A麦银八二购A.C,5000,WARRANT,CALL,HK.00019,2016-11-21
1300,HK.14405,恒H中银七乙购A.C,2000,WARRANT,CALL,HK.02828,2017-04-25
1301,HK.14406,中油汇丰七十购A.C,2000,WARRANT,CALL,HK.00857,2017-04-25
1302,HK.14407,铁建瑞信七甲购A.C,5000,WARRANT,CALL,HK.01186,2016-11-21
1303,HK.14408,江铜瑞信七六购A.C,10000,WARRANT,CALL,HK.00358,2016-11-21
1304,HK.14409,吉利汇丰七甲购B.C,5000,WARRANT,CALL,HK.00175,2017-04-25
1305,HK.14411,腾讯摩通七乙沽C.P,10000,WARRANT,PUT,HK.00700,2016-11-21
1306,HK.14412,龙电摩通八八购A.C,10000,WARRANT,CALL,HK.00916,2016-11-21
1307,HK.14413,华能摩通七八购A.C,2000,WARRANT,CALL,HK.00902,2016-11-21
1308,HK.14415,电盈摩通七七购A.C,1000,WARRANT,CALL,HK.00008,2016-11-21
1309,HK.14416,信行摩通七七购A.C,1000,WARRANT,CALL,HK.00998,2016-11-21
1310,HK.14417,腾讯麦银七甲购D.C,1000,WARRANT,CALL,HK.00700,2017-04-25
1311,HK.14420,腾讯高盛七六购D.C,10000,WARRANT,CALL,HK.00700,2016-11-21
1312,HK.14425,港交麦银七六购C.C,1000,WARRANT,CALL,HK.00388,2016-11-22
1313,HK.14426,中交高盛七十购A.C,10000,WARRANT,CALL,HK.01800,2016-11-22
1314,HK.14430,港交麦银七甲沽D.P,1000,WARRANT,PUT,HK.00388,2017-04-25
1315,HK.14431,腾讯高盛七七购B.C,10000,WARRANT,CALL,HK.00700,2016-11-22
1316,HK.14432,海螺麦银八三购A.C,5000,WARRANT,CALL,HK.00914,2017-04-25
1317,HK.14433,汇丰瑞信七九购C.C,4000,WARRANT,CALL,HK.00005,2017-04-25
1318,HK.14434,腾讯高盛七十沽A.P,10000,WARRANT,PUT,HK.00700,2016-11-22
1319,HK.14435,中寿麦银七六购B.C,1000,WARRANT,CALL,HK.02628,2016-11-22
1320,HK.14436,信达瑞银七乙购A.C,10000,WARRANT,CALL,HK.01359,2014-03-13
1321,HK.14437,比迪法兴七七购A.C,5000,WARRANT,CALL,HK.01211,2016-11-22
1322,HK.14438,汇丰瑞银七七购D.C,4000,WARRANT,CALL,HK.00005,2017-04-25
1323,HK.14439,长汽法兴七七购A.C,500,WARRANT,CALL,HK.02333,2016-11-22
1324,HK.14442,平安高盛七八购B.C,5000,WARRANT,CALL,HK.02318,2017-04-25
1325,HK.14443,平安高盛七十购A.C,5000,WARRANT,CALL,HK.02318,2017-04-25
1326,HK.14445,恒指法兴七六购D.C,10000,WARRANT,CALL,HK.800000,2016-11-22
1327,HK.14446,腾讯高盛七九沽G.P,10000,WARRANT,PUT,HK.00700,2017-04-25
1328,HK.14449,中交摩通七乙购A.C,10000,WARRANT,CALL,HK.01800,2016-11-22
1329,HK.14450,招金摩通七乙购A.C,5000,WARRANT,CALL,HK.01818,2016-11-22
1330,HK.14451,国信摩通七七购B.C,2000,WARRANT,CALL,HK.00728,2016-11-22
1331,HK.14452,联想摩通七乙购A.C,2000,WARRANT,CALL,HK.00992,2017-04-25
1332,HK.14453,瑞声摩通八一购A.C,5000,WARRANT,CALL,HK.02018,2017-04-25
1333,HK.14454,渣打摩通七甲购A.C,500,WARRANT,CALL,HK.02888,2017-04-25
1334,HK.14455,汇丰海通七九购E.C,4000,WARRANT,CALL,HK.00005,2017-04-26
1335,HK.14456,汇丰海通七甲购A.C,4000,WARRANT,CALL,HK.00005,2017-04-26
1336,HK.14457,南航摩通九六购A.C,20000,WARRANT,CALL,HK.01055,2016-11-22
1337,HK.14458,中海摩通七五购B.C,20000,WARRANT,CALL,HK.00688,2016-11-23
1338,HK.14459,腾讯汇丰七七购B.C,10000,WARRANT,CALL,HK.00700,2016-11-23
1339,HK.14460,腾讯汇丰七六购A.C,10000,WARRANT,CALL,HK.00700,2016-11-23
1340,HK.14461,中化汇丰七六购B.C,2000,WARRANT,CALL,HK.00386,2016-11-23
1341,HK.14462,恒指汇丰七五沽A.P,10000,WARRANT,PUT,HK.800000,2016-11-23
1342,HK.14463,新地海通七八购A.C,10000,WARRANT,CALL,HK.00016,2017-04-26
1343,HK.14464,恒指法兴七六购E.C,10000,WARRANT,CALL,HK.800000,2016-11-23
1344,HK.14469,汇丰摩通七十购A.C,4000,WARRANT,CALL,HK.00005,2016-11-23
1345,HK.14472,吉利摩通八六购A.C,5000,WARRANT,CALL,HK.00175,2016-11-23
1346,HK.14474,中油麦银七六购A.C,2000,WARRANT,CALL,HK.00857,2016-11-24
1347,HK.14475,银河海通七十购A.C,10000,WARRANT,CALL,HK.00027,2017-04-26
1348,HK.14476,中移海通七九购B.C,5000,WARRANT,CALL,HK.00941,2017-04-26
1349,HK.14477,工行海通七甲购B.C,1000,WARRANT,CALL,HK.01398,2017-04-26
1350,HK.14478,中交海通七甲购A.C,10000,WARRANT,CALL,HK.01800,2017-04-26
1351,HK.14479,联想麦银七六购A.C,2000,WARRANT,CALL,HK.00992,2016-11-24
1352,HK.14480,中海麦银八三购A.C,20000,WARRANT,CALL,HK.00688,2016-11-24
1353,HK.14481,金沙海通七甲购B.C,4000,WARRANT,CALL,HK.01928,2017-04-26
1354,HK.14482,长和中银七六购A.C,5000,WARRANT,CALL,HK.00001,2016-11-24
1355,HK.14484,新地中银七六购A.C,10000,WARRANT,CALL,HK.00016,2016-11-24
1356,HK.14485,中寿海通七乙购C.C,10000,WARRANT,CALL,HK.02628,2017-04-26
1357,HK.14487,恒H中银七六购A.C,2000,WARRANT,CALL,HK.02828,2016-11-24
1358,HK.14488,恒指中银七七购A.C,10000,WARRANT,CALL,HK.800000,2016-11-24
1359,HK.14489,恒指中银七五沽A.P,10000,WARRANT,PUT,HK.800000,2016-11-24
1360,HK.14490,中企中银七七购A.C,10000,WARRANT,CALL,HK.800100,2016-11-24
1361,HK.14491,中企中银七八沽A.P,10000,WARRANT,PUT,HK.800100,2016-11-24
1362,HK.14492,银河法兴七六沽A.P,10000,WARRANT,PUT,HK.00027,2016-11-24
1363,HK.14493,恒指法巴七七购A.C,10000,WARRANT,CALL,HK.800000,2016-11-24
1364,HK.14494,恒指法巴七七沽B.P,10000,WARRANT,PUT,HK.800000,2016-11-24
1365,HK.14495,中寿法巴八四购A.C,10000,WARRANT,CALL,HK.02628,2016-11-24
1366,HK.14496,友邦法巴八一购A.C,2000,WARRANT,CALL,HK.01299,2016-11-24
1367,HK.14497,联想汇丰七七购A.C,2000,WARRANT,CALL,HK.00992,2016-11-24
1368,HK.14498,中海汇丰七六购A.C,20000,WARRANT,CALL,HK.00688,2016-11-24
1369,HK.14500,银河汇丰七五购A.C,10000,WARRANT,CALL,HK.00027,2016-11-24
1370,HK.14501,中行海通七乙购A.C,1000,WARRANT,CALL,HK.03988,2017-04-26
1371,HK.14502,瑞声法兴八四购A.C,5000,WARRANT,CALL,HK.02018,2017-04-26
1372,HK.14503,银河汇丰七五沽B.P,10000,WARRANT,PUT,HK.00027,2016-11-24
1373,HK.14505,中移法兴七甲购A.C,5000,WARRANT,CALL,HK.00941,2017-04-26
1374,HK.14507,瑞声海通七甲购A.C,5000,WARRANT,CALL,HK.02018,2017-04-26
1375,HK.14508,中兴东亚七十购A.C,2000,WARRANT,CALL,HK.00763,2016-11-24
1376,HK.14511,银河东亚七六购A.C,10000,WARRANT,CALL,HK.00027,2016-11-24
1377,HK.14512,瑞声海通八二购A.C,5000,WARRANT,CALL,HK.02018,2017-04-26
1378,HK.14513,瑞声海通八一购A.C,5000,WARRANT,CALL,HK.02018,2017-04-26
1379,HK.14515,银河瑞信七六沽A.P,10000,WARRANT,PUT,HK.00027,2016-11-24
1380,HK.14516,瑞声法兴八三购A.C,5000,WARRANT,CALL,HK.02018,2017-04-26
1381,HK.14517,中海高盛七七购A.C,20000,WARRANT,CALL,HK.00688,2016-11-24
1382,HK.14518,港交汇丰七乙购B.C,10000,WARRANT,CALL,HK.00388,2017-04-26
1383,HK.14519,恒指法兴七七购C.C,10000,WARRANT,CALL,HK.800000,2016-11-24
1384,HK.14520,金沙法兴七七沽A.P,4000,WARRANT,PUT,HK.01928,2016-11-24
1385,HK.14521,瑞声汇丰七十购A.C,50000,WARRANT,CALL,HK.02018,2017-04-26
1386,HK.14523,紫金法兴七七购A.C,2000,WARRANT,CALL,HK.02899,2016-11-24
1387,HK.14524,瑞声汇丰七甲购A.C,50000,WARRANT,CALL,HK.02018,2017-04-26
1388,HK.14526,银河摩通七六购C.C,10000,WARRANT,CALL,HK.00027,2016-11-24
1389,HK.14528,银河摩通七八沽A.P,10000,WARRANT,PUT,HK.00027,2016-11-24
1390,HK.14529,瑞声汇丰七十购B.C,50000,WARRANT,CALL,HK.02018,2017-04-26
1391,HK.14530,金沙摩通七六沽A.P,4000,WARRANT,PUT,HK.01928,2016-11-24
1392,HK.14531,金沙摩通七十购A.C,4000,WARRANT,CALL,HK.01928,2016-11-24
1393,HK.14532,瑞声汇丰七十购C.C,5000,WARRANT,CALL,HK.02018,2017-04-26
1394,HK.14536,建行摩通七六购A.C,1000,WARRANT,CALL,HK.00939,2016-11-24
1395,HK.14538,汇丰中银七九购D.C,4000,WARRANT,CALL,HK.00005,2017-04-26
1396,HK.14539,恒指摩通七五沽F.P,10000,WARRANT,PUT,HK.800000,2016-11-24
1397,HK.14540,恒指法兴七九沽A.P,10000,WARRANT,PUT,HK.800000,2016-11-25
1398,HK.14541,恒指法兴七八沽A.P,10000,WARRANT,PUT,HK.800000,2016-11-25
1399,HK.14543,恒指法兴七七沽D.P,10000,WARRANT,PUT,HK.800000,2016-11-25
1400,HK.14545,港交中银七乙购D.C,10000,WARRANT,CALL,HK.00388,2017-04-26
1401,HK.14546,恒指法兴七六沽F.P,10000,WARRANT,PUT,HK.800000,2016-11-25
1402,HK.14548,恒指法兴七五沽E.P,10000,WARRANT,PUT,HK.800000,2016-11-25
1403,HK.14549,港铁法兴七八购A.C,5000,WARRANT,CALL,HK.00066,2016-11-25
1404,HK.14550,银河中银七六沽A.P,10000,WARRANT,PUT,HK.00027,2016-11-25
1405,HK.14551,中海中银七十购A.C,20000,WARRANT,CALL,HK.00688,2016-11-25
1406,HK.14552,中寿中银七十沽A.P,10000,WARRANT,PUT,HK.02628,2016-11-25
1407,HK.14554,汇丰中银七六沽A.P,4000,WARRANT,PUT,HK.00005,2016-11-25
1408,HK.14556,领展汇丰七七购A.C,5000,WARRANT,CALL,HK.00823,2016-11-25
1409,HK.14557,南中汇丰七六购A.C,200,WARRANT,CALL,HK.02822,2016-11-25
1410,HK.14558,中寿中银七九购D.C,10000,WARRANT,CALL,HK.02628,2017-04-26
1411,HK.14559,银河法兴七八购B.C,10000,WARRANT,CALL,HK.00027,2016-11-25
1412,HK.14560,金沙法兴七八购A.C,4000,WARRANT,CALL,HK.01928,2016-11-25
1413,HK.14561,腾讯法兴七七购E.C,10000,WARRANT,CALL,HK.00700,2016-11-25
1414,HK.14563,中化中银七十购A.C,2000,WARRANT,CALL,HK.00386,2017-04-26
1415,HK.14564,港交瑞银七六购B.C,10000,WARRANT,CALL,HK.00388,2016-11-25
