,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date
3815,HK.27244,友邦法巴七六购A.C,2000,WARRANT,CALL,HK.01299,2016-04-12
3816,HK.27245,汇丰法巴七六购A.C,4000,WARRANT,CALL,HK.00005,2016-04-12
3817,HK.27249,中寿法巴七八购A.C,10000,WARRANT,CALL,HK.02628,2016-04-12
3818,HK.27251,中寿瑞信七九沽C.P,10000,WARRANT,PUT,HK.02628,2017-02-14
3819,HK.27259,洋保瑞信七九购A.C,2000,WARRANT,CALL,HK.02601,2017-02-14
3820,HK.27260,金软瑞信七七购A.C,10000,WARRANT,CALL,HK.03888,2017-02-14
3821,HK.27274,中行瑞信七七购A.C,1000,WARRANT,CALL,HK.03988,2017-02-14
3822,HK.27276,舜光摩通七九购A.C,10000,WARRANT,CALL,HK.02382,2017-02-14
3823,HK.27291,金软摩通七甲购A.C,10000,WARRANT,CALL,HK.03888,2017-02-14
3824,HK.27292,平安摩通七九购B.C,5000,WARRANT,CALL,HK.02318,2017-02-14
3825,HK.27294,工行摩通七乙购A.C,1000,WARRANT,CALL,HK.01398,2017-02-14
3826,HK.27297,中行摩通七九购A.C,1000,WARRANT,CALL,HK.03988,2017-02-14
3827,HK.27300,中信法兴七八购A.C,1000,WARRANT,CALL,HK.00267,2016-04-14
3828,HK.27302,中行摩通七乙购A.C,1000,WARRANT,CALL,HK.03988,2017-02-14
3829,HK.27306,中移法巴八乙购A.C,50000,WARRANT,CALL,HK.00941,2016-04-14
3830,HK.27307,吉利汇丰七乙沽B.P,50000,WARRANT,PUT,HK.00175,2017-02-15
3831,HK.27310,中联法兴七乙购B.C,20000,WARRANT,CALL,HK.00762,2016-04-14
3832,HK.27329,五龙海通八十购A.C,5000,WARRANT,CALL,HK.00729,2016-04-15
3833,HK.27333,东航海通八四购A.C,20000,WARRANT,CALL,HK.00670,2016-04-15
3834,HK.27336,华泥麦银七六购A.C,2000,WARRANT,CALL,HK.01313,2016-04-15
3835,HK.27338,银河中银七八购A.C,10000,WARRANT,CALL,HK.00027,2017-02-15
3836,HK.27345,友邦中银七九购A.C,2000,WARRANT,CALL,HK.01299,2017-02-15
3837,HK.27355,恒指中银八一购A.C,10000,WARRANT,CALL,HK.800000,2017-02-15
3838,HK.27357,恒指中银七八沽B.P,10000,WARRANT,PUT,HK.800000,2017-02-15
3839,HK.27364,中交法兴七十购A.C,10000,WARRANT,CALL,HK.01800,2016-04-18
3840,HK.27376,洋保海通七九购A.C,2000,WARRANT,CALL,HK.02601,2017-02-15
3841,HK.27378,太保海通七九购A.C,2000,WARRANT,CALL,HK.00966,2017-02-15
3842,HK.27387,铁建法兴七七购A.C,5000,WARRANT,CALL,HK.01186,2016-04-19
3843,HK.27388,港交法兴七六购B.C,10000,WARRANT,CALL,HK.00388,2016-04-19
3844,HK.27390,平安海通七六购A.C,5000,WARRANT,CALL,HK.02318,2017-02-15
3845,HK.27392,中寿海通七甲购A.C,10000,WARRANT,CALL,HK.02628,2017-02-15
3846,HK.27411,中寿海通七十沽A.P,10000,WARRANT,PUT,HK.02628,2017-02-15
3847,HK.27412,恒H东亚七乙购A.C,20000,WARRANT,CALL,HK.02828,2015-09-02
3848,HK.27419,中企法兴七九沽C.P,10000,WARRANT,PUT,HK.800100,2017-02-15
3849,HK.27428,平安瑞信七十购A.C,5000,WARRANT,CALL,HK.02318,2017-02-15
3850,HK.27429,港交瑞信七八沽A.P,10000,WARRANT,PUT,HK.00388,2017-02-15
3851,HK.27430,新地瑞信七八购B.C,10000,WARRANT,CALL,HK.00016,2017-02-15
3852,HK.27440,中企法兴七六购A.C,10000,WARRANT,CALL,HK.800100,2016-04-20
3853,HK.27441,联想法兴八五购A.C,20000,WARRANT,CALL,HK.00992,2016-04-20
3854,HK.27442,太保瑞信七九购A.C,2000,WARRANT,CALL,HK.00966,2017-02-15
3855,HK.27444,工行瑞信七十购A.C,1000,WARRANT,CALL,HK.01398,2017-02-15
3856,HK.27447,中铁高盛七七购A.C,10000,WARRANT,CALL,HK.00390,2016-04-20
3857,HK.27467,中交高盛七八购A.C,10000,WARRANT,CALL,HK.01800,2016-04-20
3858,HK.27468,华地瑞信七乙购A.C,20000,WARRANT,CALL,HK.01109,2017-02-15
3859,HK.27472,港交瑞银七六购C.C,1000,WARRANT,CALL,HK.00388,2017-02-15
3860,HK.27475,腾讯瑞银七六购A.C,10000,WARRANT,CALL,HK.00700,2016-04-20
3861,HK.27476,中企瑞银七六购A.C,10000,WARRANT,CALL,HK.800100,2016-04-20
3862,HK.27499,港交法巴八六购A.C,10000,WARRANT,CALL,HK.00388,2017-02-15
3863,HK.27500,中寿高盛七乙购A.C,10000,WARRANT,CALL,HK.02628,2017-02-15
3864,HK.27502,国材法兴七九购A.C,2000,WARRANT,CALL,HK.03323,2017-02-15
3865,HK.27504,吉利法兴七八购B.C,5000,WARRANT,CALL,HK.00175,2017-02-15
3866,HK.27505,友邦麦银七十购A.C,2000,WARRANT,CALL,HK.01299,2017-02-15
3867,HK.27506,建行摩通七九沽A.P,1000,WARRANT,PUT,HK.00939,2017-02-15
3868,HK.27515,中银摩通八五购A.C,5000,WARRANT,CALL,HK.02388,2017-02-15
3869,HK.27516,中海摩通七十沽A.P,20000,WARRANT,PUT,HK.00688,2017-02-15
3870,HK.27517,华地摩通七乙购A.C,20000,WARRANT,CALL,HK.01109,2017-02-15
3871,HK.27527,海油汇丰八五购A.C,10000,WARRANT,CALL,HK.00883,2016-04-22
3872,HK.27531,神华法兴七十购A.C,5000,WARRANT,CALL,HK.01088,2016-04-22
3873,HK.27532,恒大高盛七七购A.C,10000,WARRANT,CALL,HK.03333,2016-04-22
3874,HK.27533,华能高盛七甲购A.C,20000,WARRANT,CALL,HK.00902,2016-04-22
3875,HK.27534,富力摩通八三购A.C,4000,WARRANT,CALL,HK.02777,2017-02-15
3876,HK.27543,港交摩通八六购A.C,10000,WARRANT,CALL,HK.00388,2017-02-15
3877,HK.27546,恒指摩通七十沽A.P,10000,WARRANT,PUT,HK.800000,2017-02-15
3878,HK.27550,海油法兴八六购A.C,10000,WARRANT,CALL,HK.00883,2016-04-25
3879,HK.27566,中行高盛七七购B.C,1000,WARRANT,CALL,HK.03988,2017-02-16
3880,HK.27567,港交高盛七甲购B.C,10000,WARRANT,CALL,HK.00388,2017-02-16
3881,HK.27569,盈富中银七乙购A.C,5000,WARRANT,CALL,HK.02800,2016-04-26
3882,HK.27576,恒指摩通七八沽B.P,10000,WARRANT,PUT,HK.800000,2017-02-16
3883,HK.27590,恒指摩通七九沽B.P,10000,WARRANT,PUT,HK.800000,2017-02-16
3884,HK.27591,中联海通七甲购A.C,20000,WARRANT,CALL,HK.00762,2016-04-26
3885,HK.27597,盈富瑞银七乙购A.C,5000,WARRANT,CALL,HK.02800,2016-04-26
3886,HK.27598,中企摩通七乙沽A.P,10000,WARRANT,PUT,HK.800100,2017-02-16
3887,HK.27601,恒指瑞银七八沽A.P,10000,WARRANT,PUT,HK.800000,2017-02-16
3888,HK.27611,港交瑞银八二购A.C,10000,WARRANT,CALL,HK.00388,2017-02-16
3889,HK.27623,腾讯瑞银七六购D.C,1000,WARRANT,CALL,HK.00700,2017-02-16
3890,HK.27627,中联摩通七甲购A.C,20000,WARRANT,CALL,HK.00762,2016-04-27
3891,HK.27638,建行瑞银七七购A.C,1000,WARRANT,CALL,HK.00939,2017-02-16
3892,HK.27647,中寿麦银八一沽A.P,10000,WARRANT,PUT,HK.02628,2017-02-16
3893,HK.27648,国材麦银七十购A.C,2000,WARRANT,CALL,HK.03323,2017-02-16
3894,HK.27650,A中摩通七乙沽B.P,1000,WARRANT,PUT,HK.02823,2016-04-27
3895,HK.27662,比迪中银七九购A.C,50000,WARRANT,CALL,HK.01211,2016-04-28
3896,HK.27667,海油麦银七乙购B.C,1000,WARRANT,CALL,HK.00883,2017-02-16
3897,HK.27689,港交汇丰七甲购A.C,10000,WARRANT,CALL,HK.00388,2017-02-16
3898,HK.27692,广汽瑞信七八购A.C,20000,WARRANT,CALL,HK.02238,2016-04-28
3899,HK.27696,中企摩通七六购A.C,10000,WARRANT,CALL,HK.800100,2016-04-28
3900,HK.27702,金软汇丰七九购A.C,10000,WARRANT,CALL,HK.03888,2017-02-16
3901,HK.27713,融创汇丰八甲购A.C,10000,WARRANT,CALL,HK.01918,2017-02-16
3902,HK.27716,建行法巴七乙购A.C,1000,WARRANT,CALL,HK.00939,2016-04-29
3903,HK.27720,紫金汇丰七九购A.C,2000,WARRANT,CALL,HK.02899,2017-02-16
3904,HK.27721,中行法巴七乙购A.C,1000,WARRANT,CALL,HK.03988,2016-04-29
3905,HK.27724,中证汇丰七乙购A.C,5000,WARRANT,CALL,HK.06030,2017-02-16
3906,HK.27729,港交汇丰七九购D.C,10000,WARRANT,CALL,HK.00388,2017-02-16
3907,HK.27732,港交法巴七六购B.C,10000,WARRANT,CALL,HK.00388,2016-04-29
3908,HK.27734,华地法兴七乙购A.C,20000,WARRANT,CALL,HK.01109,2017-02-16
3909,HK.27739,A中法兴七九购A.C,100,WARRANT,CALL,HK.02823,2017-02-16
3910,HK.27744,平安法兴七七购A.C,5000,WARRANT,CALL,HK.02318,2017-02-16
3911,HK.27750,平安法兴七十购A.C,5000,WARRANT,CALL,HK.02318,2017-02-16
3912,HK.27757,龙地麦银八二购A.C,5000,WARRANT,CALL,HK.00960,2017-02-16
3913,HK.27765,中银瑞信八一购A.C,5000,WARRANT,CALL,HK.02388,2017-02-16
3914,HK.27772,海油瑞银七六购A.C,10000,WARRANT,CALL,HK.00883,2016-05-05
3915,HK.27778,国材瑞信七八购B.C,2000,WARRANT,CALL,HK.03323,2017-02-16
3916,HK.27779,株车瑞信七八购A.C,1000,WARRANT,CALL,HK.03898,2017-02-16
3917,HK.27782,中寿瑞信八一购A.C,10000,WARRANT,CALL,HK.02628,2017-02-16
3918,HK.27784,港交瑞信七六购F.C,1000,WARRANT,CALL,HK.00388,2017-02-16
3919,HK.27785,电托摩通七乙购A.C,10000,WARRANT,CALL,HK.06823,2016-05-05
3920,HK.27801,建行瑞信七六购B.C,1000,WARRANT,CALL,HK.00939,2017-02-16
3921,HK.27803,吉利瑞信七八购A.C,5000,WARRANT,CALL,HK.00175,2017-02-16
3922,HK.27807,A中海通七乙沽A.P,1000,WARRANT,PUT,HK.02823,2016-05-06
3923,HK.27808,中行摩通七九沽B.P,1000,WARRANT,PUT,HK.03988,2017-02-16
3924,HK.27809,招行摩通八四购A.C,5000,WARRANT,CALL,HK.03968,2017-02-16
3925,HK.27810,恒指高盛七八沽A.P,10000,WARRANT,PUT,HK.800000,2017-02-16
3926,HK.27813,恒大汇丰七七购A.C,10000,WARRANT,CALL,HK.03333,2016-05-06
3927,HK.27820,港交高盛八二购A.C,10000,WARRANT,CALL,HK.00388,2017-02-17
3928,HK.27823,港交中银七甲购A.C,10000,WARRANT,CALL,HK.00388,2017-02-17
3929,HK.27825,港交中银八二购A.C,10000,WARRANT,CALL,HK.00388,2017-02-17
3930,HK.27834,金沙中银七十购A.C,4000,WARRANT,CALL,HK.01928,2017-02-17
3931,HK.27846,中行中银七八购C.C,1000,WARRANT,CALL,HK.03988,2017-02-17
3932,HK.27847,吉利中银七八购A.C,5000,WARRANT,CALL,HK.00175,2017-02-17
3933,HK.27853,中海汇丰七乙购A.C,20000,WARRANT,CALL,HK.00688,2017-02-17
3934,HK.27863,建行汇丰七八购C.C,1000,WARRANT,CALL,HK.00939,2017-02-17
3935,HK.27864,银河汇丰七七购B.C,10000,WARRANT,CALL,HK.00027,2017-02-17
3936,HK.27873,碧桂汇丰七乙购A.C,1000,WARRANT,CALL,HK.02007,2017-02-17
3937,HK.27879,金沙汇丰七八购A.C,4000,WARRANT,CALL,HK.01928,2017-02-17
3938,HK.27895,中企高盛七六购A.C,10000,WARRANT,CALL,HK.800100,2016-05-11
3939,HK.27909,长汽法兴八一购A.C,5000,WARRANT,CALL,HK.02333,2016-05-11
3940,HK.27912,平安汇丰七六购B.C,5000,WARRANT,CALL,HK.02318,2017-02-17
3941,HK.27915,恒大海通七八购A.C,1000,WARRANT,CALL,HK.03333,2017-02-17
3942,HK.27920,恒指法兴七六购A.C,10000,WARRANT,CALL,HK.800000,2016-05-11
3943,HK.27924,华地海通七甲购A.C,20000,WARRANT,CALL,HK.01109,2017-02-17
3944,HK.27929,农行麦银七六购A.C,1000,WARRANT,CALL,HK.01288,2016-05-11
3945,HK.27936,港交海通七乙购B.C,10000,WARRANT,CALL,HK.00388,2017-02-17
3946,HK.27937,雅居海通七九购A.C,2000,WARRANT,CALL,HK.03383,2017-02-17
3947,HK.27939,腾讯海通七十购A.C,10000,WARRANT,CALL,HK.00700,2017-02-17
3948,HK.27944,招行海通八三购A.C,5000,WARRANT,CALL,HK.03968,2017-02-17
3949,HK.27951,国材海通七甲购A.C,2000,WARRANT,CALL,HK.03323,2017-02-17
3950,HK.27952,长和瑞银七甲购A.C,5000,WARRANT,CALL,HK.00001,2016-05-12
3951,HK.27955,恒指瑞银八一购A.C,10000,WARRANT,CALL,HK.800000,2017-02-17
3952,HK.27959,海油瑞信八六购A.C,10000,WARRANT,CALL,HK.00883,2016-05-12
3953,HK.27960,中油瑞银七六沽B.P,2000,WARRANT,PUT,HK.00857,2017-02-17
3954,HK.27965,潍柴法兴七九购A.C,10000,WARRANT,CALL,HK.02338,2016-05-12
3955,HK.27979,恒指瑞银七九沽A.P,10000,WARRANT,PUT,HK.800000,2017-02-17
3956,HK.27990,恒指瑞银七八沽B.P,10000,WARRANT,PUT,HK.800000,2017-02-17
3957,HK.27991,金沙瑞银七七购C.C,4000,WARRANT,CALL,HK.01928,2017-02-17
3958,HK.27992,港交高盛七八购A.C,10000,WARRANT,CALL,HK.00388,2017-02-17
3959,HK.27993,南中法兴七九购A.C,200,WARRANT,CALL,HK.02822,2017-02-17
3960,HK.27997,恒H法兴七九购A.C,2000,WARRANT,CALL,HK.02828,2017-02-17
3961,HK.28001,中行法兴七乙购A.C,1000,WARRANT,CALL,HK.03988,2017-02-17
3962,HK.28005,中交法兴七乙购A.C,1000,WARRANT,CALL,HK.01800,2017-02-17
3963,HK.28009,建行法兴七九沽A.P,1000,WARRANT,PUT,HK.00939,2017-02-17
3964,HK.28010,建行法兴七乙购A.C,1000,WARRANT,CALL,HK.00939,2017-02-17
3965,HK.28011,招行法兴七九购B.C,5000,WARRANT,CALL,HK.03968,2017-02-17
3966,HK.28012,中联麦银七乙购A.C,20000,WARRANT,CALL,HK.00762,2016-05-16
3967,HK.28014,中铁法兴七十购A.C,1000,WARRANT,CALL,HK.00390,2017-02-17
3968,HK.28016,港交法兴七七购D.C,1000,WARRANT,CALL,HK.00388,2017-02-17
3969,HK.28017,汇丰法兴七九购A.C,4000,WARRANT,CALL,HK.00005,2017-02-17
3970,HK.28019,工行法兴七甲购A.C,1000,WARRANT,CALL,HK.01398,2017-02-17
3971,HK.28024,招行麦银七八沽A.P,5000,WARRANT,PUT,HK.03968,2016-05-16
3972,HK.28028,长汽法巴八甲购A.C,5000,WARRANT,CALL,HK.02333,2017-02-17
3973,HK.28030,金沙法巴八一购A.C,4000,WARRANT,CALL,HK.01928,2017-02-17
3974,HK.28031,华地法巴八一购A.C,20000,WARRANT,CALL,HK.01109,2017-02-17
3975,HK.28032,长和法巴八一购A.C,5000,WARRANT,CALL,HK.00001,2017-02-17
3976,HK.28035,铁建高盛七六购A.C,5000,WARRANT,CALL,HK.01186,2016-05-17
3977,HK.28036,南中高盛七十购A.C,2000,WARRANT,CALL,HK.02822,2016-05-17
3978,HK.28040,中油法巴八四购A.C,2000,WARRANT,CALL,HK.00857,2017-02-17
3979,HK.28044,中证法巴八十购A.C,5000,WARRANT,CALL,HK.06030,2017-02-17
3980,HK.28045,海通法巴八十购A.C,4000,WARRANT,CALL,HK.06837,2017-02-17
3981,HK.28047,A中法巴七十购A.C,100,WARRANT,CALL,HK.02823,2017-02-17
3982,HK.28048,南中法巴八一购A.C,200,WARRANT,CALL,HK.02822,2017-02-17
3983,HK.28050,中信高盛七十购A.C,10000,WARRANT,CALL,HK.00267,2016-05-17
3984,HK.28054,恒H法巴八一购A.C,2000,WARRANT,CALL,HK.02828,2017-02-17
3985,HK.28057,中联法巴七十购A.C,2000,WARRANT,CALL,HK.00762,2017-02-17
3986,HK.28058,中交法巴七乙购A.C,10000,WARRANT,CALL,HK.01800,2017-02-17
3987,HK.28061,港交瑞信七乙购B.C,10000,WARRANT,CALL,HK.00388,2017-02-17
3988,HK.28063,平安瑞信七八购B.C,5000,WARRANT,CALL,HK.02318,2017-02-17
3989,HK.28065,中联瑞银七乙购A.C,2000,WARRANT,CALL,HK.00762,2016-05-18
3990,HK.28066,中信瑞银七乙购A.C,1000,WARRANT,CALL,HK.00267,2016-05-18
3991,HK.28069,蒙牛瑞信七乙购A.C,10000,WARRANT,CALL,HK.02319,2017-02-17
3992,HK.28078,紫金摩通七乙购A.C,2000,WARRANT,CALL,HK.02899,2017-02-17
3993,HK.28083,江铜法兴七乙购A.C,10000,WARRANT,CALL,HK.00358,2016-05-19
3994,HK.28084,中寿摩通七乙沽D.P,10000,WARRANT,PUT,HK.02628,2017-02-17
3995,HK.28086,碧桂摩通七十购A.C,1000,WARRANT,CALL,HK.02007,2017-02-17
3996,HK.28087,腾讯摩通七七购C.C,1000,WARRANT,CALL,HK.00700,2017-02-17
3997,HK.28089,中芯麦银九四购A.C,500,WARRANT,CALL,HK.00981,2016-05-19
3998,HK.28092,光大法兴七八购A.C,20000,WARRANT,CALL,HK.00165,2016-05-19
3999,HK.28094,汇丰摩通七七购C.C,4000,WARRANT,CALL,HK.00005,2017-02-17
4000,HK.28095,汇丰摩通七九沽B.P,4000,WARRANT,PUT,HK.00005,2017-02-17
4001,HK.28097,远海摩通七九购A.C,500,WARRANT,CALL,HK.01919,2017-02-17
4002,HK.28101,中行瑞信七八购A.C,1000,WARRANT,CALL,HK.03988,2016-05-19
4003,HK.28112,中远摩通八乙购A.C,20000,WARRANT,CALL,HK.01199,2017-02-17
4004,HK.28113,远发摩通七八购A.C,1000,WARRANT,CALL,HK.02866,2017-02-17
4005,HK.28114,汇丰瑞银七七购B.C,4000,WARRANT,CALL,HK.00005,2017-02-20
4006,HK.28116,恒指高盛七八购B.C,10000,WARRANT,CALL,HK.800000,2017-02-20
4007,HK.28117,中企瑞银七九沽B.P,10000,WARRANT,PUT,HK.800100,2017-02-20
4008,HK.28125,恒指法兴七八沽D.P,10000,WARRANT,PUT,HK.800000,2017-02-20
4009,HK.28126,恒指法兴七九沽D.P,10000,WARRANT,PUT,HK.800000,2017-02-20
4010,HK.28135,恒指法兴七十沽B.P,10000,WARRANT,PUT,HK.800000,2017-02-20
4011,HK.28136,华能麦银七乙购A.C,2000,WARRANT,CALL,HK.00902,2017-02-20
4012,HK.28137,港交麦银七九购C.C,1000,WARRANT,CALL,HK.00388,2017-02-20
4013,HK.28139,中寿麦银八五购A.C,10000,WARRANT,CALL,HK.02628,2017-02-20
4014,HK.28140,江铜汇丰七乙购B.C,10000,WARRANT,CALL,HK.00358,2017-02-20
4015,HK.28141,中寿汇丰七九购B.C,10000,WARRANT,CALL,HK.02628,2017-02-20
4016,HK.28145,农行汇丰七乙购A.C,1000,WARRANT,CALL,HK.01288,2017-02-20
4017,HK.28149,平安汇丰七九购B.C,5000,WARRANT,CALL,HK.02318,2017-02-20
4018,HK.28150,友邦汇丰七八购A.C,2000,WARRANT,CALL,HK.01299,2017-02-20
4019,HK.28153,中行汇丰七九购B.C,1000,WARRANT,CALL,HK.03988,2017-02-20
4020,HK.28162,华地汇丰七乙购A.C,20000,WARRANT,CALL,HK.01109,2017-02-20
4021,HK.28163,金沙汇丰七九沽A.P,4000,WARRANT,PUT,HK.01928,2017-02-20
4022,HK.28164,海油摩通七甲沽A.P,10000,WARRANT,PUT,HK.00883,2016-05-20
4023,HK.28166,远发法巴八一购A.C,1000,WARRANT,CALL,HK.02866,2017-02-20
4024,HK.28169,广汽法巴八四购A.C,20000,WARRANT,CALL,HK.02238,2017-02-20
4025,HK.28170,复星法巴八四购A.C,5000,WARRANT,CALL,HK.00656,2017-02-20
4026,HK.28171,中寿中银八四购A.C,10000,WARRANT,CALL,HK.02628,2017-02-20
4027,HK.28180,中寿中银七九沽B.P,10000,WARRANT,PUT,HK.02628,2017-02-20
4028,HK.28186,中车海通七六购A.C,10000,WARRANT,CALL,HK.01766,2016-05-23
4029,HK.28187,中寿法兴七七购D.C,1000,WARRANT,CALL,HK.02628,2017-02-20
4030,HK.28188,中寿法兴七九沽C.P,10000,WARRANT,PUT,HK.02628,2017-02-20
4031,HK.28191,铁建海通七六购A.C,5000,WARRANT,CALL,HK.01186,2016-05-23
4032,HK.28192,中交海通七九购A.C,10000,WARRANT,CALL,HK.01800,2016-05-23
4033,HK.28194,中寿法兴七甲购B.C,10000,WARRANT,CALL,HK.02628,2017-02-20
4034,HK.28195,中化法兴七八购C.C,2000,WARRANT,CALL,HK.00386,2017-02-20
4035,HK.28197,吉利法兴七七购B.C,5000,WARRANT,CALL,HK.00175,2017-02-20
4036,HK.28198,工行法兴七八沽B.P,1000,WARRANT,PUT,HK.01398,2017-02-20
4037,HK.28200,中海瑞信七乙购A.C,20000,WARRANT,CALL,HK.00688,2017-02-20
4038,HK.28204,建行瑞信七八沽A.P,1000,WARRANT,PUT,HK.00939,2017-02-20
4039,HK.28209,中铁瑞信七八购A.C,1000,WARRANT,CALL,HK.00390,2017-02-20
4040,HK.28213,紫金瑞信七八购A.C,2000,WARRANT,CALL,HK.02899,2017-02-20
4041,HK.28220,农行法兴七六购A.C,1000,WARRANT,CALL,HK.01288,2016-05-24
4042,HK.28221,中科摩通七九购A.C,10000,WARRANT,CALL,HK.02357,2015-09-07
4043,HK.28223,中寿瑞信七八沽B.P,10000,WARRANT,PUT,HK.02628,2017-02-20
4044,HK.28225,海通法兴七七购A.C,4000,WARRANT,CALL,HK.06837,2016-05-24
4045,HK.28228,舜光瑞银七八购A.C,10000,WARRANT,CALL,HK.02382,2017-02-20
4046,HK.28230,华能麦银七六购A.C,2000,WARRANT,CALL,HK.00902,2016-05-24
4047,HK.28233,腾讯瑞信七六购A.C,10000,WARRANT,CALL,HK.00700,2016-05-24
4048,HK.28235,中寿瑞银七九沽A.P,10000,WARRANT,PUT,HK.02628,2017-02-20
4049,HK.28238,港交瑞银七八购A.C,1000,WARRANT,CALL,HK.00388,2017-02-20
4050,HK.28240,吉利瑞银八四沽A.P,50000,WARRANT,PUT,HK.00175,2017-02-20
4051,HK.28242,中行麦银七六购A.C,1000,WARRANT,CALL,HK.03988,2016-05-25
4052,HK.28245,铁建摩通七六购A.C,5000,WARRANT,CALL,HK.01186,2016-05-25
4053,HK.28249,吉利瑞银八七购B.C,50000,WARRANT,CALL,HK.00175,2017-02-20
4054,HK.28250,东亚瑞银七十购A.C,2000,WARRANT,CALL,HK.00023,2017-02-20
4055,HK.28252,联想摩通七九购A.C,2000,WARRANT,CALL,HK.00992,2017-02-20
4056,HK.28255,信行摩通七甲购A.C,1000,WARRANT,CALL,HK.00998,2017-02-20
4057,HK.28260,长和摩通七八购A.C,5000,WARRANT,CALL,HK.00001,2017-02-20
4058,HK.28263,中寿法兴七八购A.C,10000,WARRANT,CALL,HK.02628,2016-05-26
4059,HK.28271,恒指摩通七八购C.C,10000,WARRANT,CALL,HK.800000,2017-02-20
4060,HK.28273,中寿高盛七八沽B.P,10000,WARRANT,PUT,HK.02628,2017-02-21
4061,HK.28277,平安高盛七甲购A.C,5000,WARRANT,CALL,HK.02318,2017-02-21
4062,HK.28284,盈富法兴七七购A.C,5000,WARRANT,CALL,HK.02800,2016-05-26
4063,HK.28291,腾讯高盛七六购A.C,10000,WARRANT,CALL,HK.00700,2016-05-27
4064,HK.28292,腾讯高盛七乙沽A.P,10000,WARRANT,PUT,HK.00700,2016-05-27
4065,HK.28294,中寿法巴八四购B.C,10000,WARRANT,CALL,HK.02628,2017-02-21
4066,HK.28299,海油瑞银七七购C.C,1000,WARRANT,CALL,HK.00883,2017-02-21
4067,HK.28310,信行瑞银七八购A.C,1000,WARRANT,CALL,HK.00998,2017-02-21
4068,HK.28311,瑞声瑞银七甲购A.C,5000,WARRANT,CALL,HK.02018,2017-02-21
4069,HK.28315,海油高盛七七购A.C,1000,WARRANT,CALL,HK.00883,2017-02-21
4070,HK.28318,吉利汇丰八二购A.C,50000,WARRANT,CALL,HK.00175,2017-02-21
4071,HK.28322,中寿汇丰七甲购A.C,10000,WARRANT,CALL,HK.02628,2017-02-21
4072,HK.28323,金沙汇丰七八购B.C,4000,WARRANT,CALL,HK.01928,2017-02-21
4073,HK.28325,信行汇丰七八购A.C,1000,WARRANT,CALL,HK.00998,2017-02-21
4074,HK.28336,腾讯中银七六购A.C,10000,WARRANT,CALL,HK.00700,2016-05-30
4075,HK.28337,汇丰海通七九购A.C,4000,WARRANT,CALL,HK.00005,2017-02-21
4076,HK.28338,银河海通七八购A.C,10000,WARRANT,CALL,HK.00027,2017-02-21
4077,HK.28346,江铜海通七乙购B.C,10000,WARRANT,CALL,HK.00358,2017-02-21
4078,HK.28347,利丰海通七乙购A.C,2000,WARRANT,CALL,HK.00494,2017-02-21
4079,HK.28348,腾讯海通七十购B.C,10000,WARRANT,CALL,HK.00700,2017-02-21
4080,HK.28349,华能海通七八购A.C,2000,WARRANT,CALL,HK.00902,2017-02-21
4081,HK.28360,长和摩通七甲购A.C,5000,WARRANT,CALL,HK.00001,2016-05-30
4082,HK.28361,联想海通七八购A.C,2000,WARRANT,CALL,HK.00992,2017-02-21
4083,HK.28362,信行海通七甲购A.C,1000,WARRANT,CALL,HK.00998,2017-02-21
4084,HK.28363,信达海通七八购A.C,1000,WARRANT,CALL,HK.01359,2017-02-21
4085,HK.28365,平安海通七十购A.C,5000,WARRANT,CALL,HK.02318,2017-02-21
4086,HK.28366,中寿海通七乙购B.C,1000,WARRANT,CALL,HK.02628,2017-02-21
4087,HK.28373,中寿海通七九沽B.P,10000,WARRANT,PUT,HK.02628,2017-02-21
4088,HK.28378,华泰海通八二购A.C,2000,WARRANT,CALL,HK.06886,2017-02-21
4089,HK.28380,吉利中银七八沽B.P,5000,WARRANT,PUT,HK.00175,2017-02-21
4090,HK.28381,工行中银七十购A.C,1000,WARRANT,CALL,HK.01398,2017-02-21
4091,HK.28383,中油麦银七九购A.C,2000,WARRANT,CALL,HK.00857,2017-02-21
4092,HK.28390,吉利法兴七九购B.C,5000,WARRANT,CALL,HK.00175,2017-02-21
4093,HK.28392,长汽法兴七十购A.C,500,WARRANT,CALL,HK.02333,2017-02-21
4094,HK.28396,恒指法兴七甲购A.C,10000,WARRANT,CALL,HK.800000,2017-02-21
4095,HK.28398,港交法兴七八购D.C,1000,WARRANT,CALL,HK.00388,2017-02-21
4096,HK.28399,平安海通七乙沽A.P,5000,WARRANT,PUT,HK.02318,2017-02-21
4097,HK.28403,中证海通八七购A.C,5000,WARRANT,CALL,HK.06030,2017-02-21
4098,HK.28407,友邦瑞银七六购D.C,2000,WARRANT,CALL,HK.01299,2017-02-21
4099,HK.28410,金沙摩通七十沽B.P,4000,WARRANT,PUT,HK.01928,2017-02-21
4100,HK.28426,南中摩通七九购A.C,200,WARRANT,CALL,HK.02822,2017-02-21
4101,HK.28427,海油法兴七七购A.C,10000,WARRANT,CALL,HK.00883,2015-09-08
4102,HK.28429,吉利摩通八四沽B.P,50000,WARRANT,PUT,HK.00175,2017-02-21
4103,HK.28432,国材摩通七九购A.C,2000,WARRANT,CALL,HK.03323,2017-02-21
4104,HK.28434,中联瑞信七七购B.C,2000,WARRANT,CALL,HK.00762,2017-02-21
4105,HK.28438,中寿中银七九购A.C,10000,WARRANT,CALL,HK.02628,2016-06-01
